HGNC_genes	refGene	Sample_279_CF	Sample_571_CF	Sample_665_CF	Sample_812_CF	Sample_223_CM	Sample_487_CM	Sample_511_CM	Sample_620_CM	Sample_324_DF	Sample_338_DF	Sample_566_DF	Sample_252_DM	Sample_323_DM	Sample_763_DM
1089	ACTG1P20	ACTG1P20	6.01262584799329	7.26947950165571	5.89159016310733	5.81045382729471	4.41498734529545	6.65080099053449	5.89421972007135	3.9828881767173	6.35052785877497	4.88992405617314	5.2076624490935	8.59277753152251	6.16645511172945	5.02417658982962
1090	MAP3K6	MAP3K6	17.0265372515755	26.1211184789831	18.2325541734031	16.4750274354965	11.8665739679889	15.5054948583245	22.1572344964877	8.04687588644469	16.4695008205593	12.872620592319	16.7378671955371	12.4298971533576	13.3512239116344	12.2354947299582
1092	SYTL1	SYTL1	9.4484120468466	30.6461652699014	11.5856319381026	18.7644331829093	3.43042443965444	21.5172973223175	32.7596419197868	10.1194195078134	7.45547318218819	10.239584562072	14.2880654237101	17.7337150090215	9.62872165152618	25.283356321456
1093	GPR3	GPR3	2.41059192984063	2.49939407585017	1.76631499959036	1.75327908504404	2.50804445436971	1.70834299952945	1.6891971148985	0.820006389324151	2.09358061278296	1.22596386593515	1.9657092061367	1.89633711040497	2.05925656942158	1.4747583024873
1095	IFI6	IFI6	2.75694134504762	8.06993904228746	12.5152714115712	8.4621073195514	3.02623545733866	6.22045504408814	15.9934620453156	5.27146964565526	88.6515079479539	50.6128036925271	7.8775062962344	45.6898722538197	45.473363475304	69.4261217823472
1098	PPP1R8	PPP1R8	41.686615614313	31.103570721691	34.0596662092063	26.8787826674107	52.5342038809921	30.489358266411	25.4637479979912	33.5571845477268	39.2430054862761	29.5624468581179	30.1751032613671	30.148797028704	36.5348322124301	27.1580490788552
1099	FAM76A	FAM76A	8.07686836262694	7.97192358833255	6.9955370378513	6.98413652058865	9.06834255195661	9.28503981423638	6.16377245117217	7.79456622819111	9.11870666901021	8.93003225073214	6.23452546722462	8.77055913562298	7.86364459202196	6.79888573350079
1100	STX12	STX12	53.7949911699492	49.2854374303265	72.3027100490213	54.5110406440965	92.7976448116794	48.3291538645506	77.846828741918	64.8976485265114	116.18209300605	63.4993556924136	66.2179951977692	55.8234236875462	71.0443516450445	62.9021909865983
1101	THEMIS2	THEMIS2	2.53527771931514	14.9800285461085	3.82314233463967	16.3011485179714	1.11929256641293	10.8760157374623	10.5664670591523	9.5607338359662	3.51256302811363	4.01224537942411	10.0045796909346	4.6963973749873	4.17508612151958	21.3215056274859
1102	XKR8	XKR8	7.16250590648049	8.05360313329498	10.040106313461	6.62188877574484	7.25467404156529	6.20741425783219	6.50520591056655	5.64092307381229	10.874988183067	7.23040052750387	9.19775874811726	6.72607068846762	9.37980052774994	8.47361126344399
1103	SMPDL3B	SMPDL3B	0.5403050877229	0.816795449624237	3.93934726882324	0.72449548968762	0.818741784690939	0.430345946446349	5.5168458965302	6.92950454275024	0.907218265539281	2.28475084106095	1.87769237601118	2.69635432885706	0.56572982676417	1.29978697846339
1104	RPA2	RPA2	33.4296455557784	16.2869012655073	22.5321367381955	22.0971124354724	48.0570336153403	15.4663724995567	18.0240926196084	27.2674652098339	31.12456511004	19.8104615609066	19.8771341366808	20.3411785358283	37.3268539698999	15.7474191621526
1105	DNAJC8	DNAJC8	63.0355935676716	46.0182556318295	56.1153627172491	47.3820050255703	70.8574377459741	46.0339754835034	41.888494413068	62.9512597342694	64.7032719383977	51.4765509617087	49.12806068173	47.0084191508981	66.6656027858898	45.8674827976983
1107	NA	ATPIF1	45.1362557897745	44.3356570056036	48.8060723571021	41.5570612884819	45.8909952229301	32.588924853619	63.5605339935743	52.2641434953854	44.9189351475988	52.39602386116	39.636912499861	45.80839332322	57.8967904710452	44.7051732881109
1108	MED18	MED18	10.7506858480249	10.7816999350399	13.1079165759074	11.0847809922206	10.9234663425854	12.1800943630573	10.2430037818313	18.0131073874613	11.7473134383933	14.2100357187937	12.7771098398886	14.6373520709383	15.4670534637324	13.5977714670016
1109	SESN2	SESN2	13.6600209357636	30.0417366371794	39.1378218330286	11.7658067525269	12.2293076700672	37.0619145394098	55.9411767944577	49.9663233934332	25.9836616053174	64.4048971842975	57.9004047509072	65.9866053886229	21.8937442957734	60.8650248568912
1110	SNORA73B	SNORA73B	262.920768071928	570.041544292755	215.048851200127	392.386757214815	168.671171466393	229.961224837422	260.495759335836	178.464027918295	232.573544073378	274.950259751091	322.478996108232	289.591417945984	188.772728594668	290.327418362543
1111	SNHG12	SNHG12	25.0756976609859	11.3371208407844	14.9090930557529	14.5623593427212	15.7011873899592	13.7971518587951	39.0671758275461	17.400355360274	25.5649454827608	23.5162159738469	21.8575128145051	30.7710326430556	13.7585493869046	18.2845033604994
1112	SNORA61	SNORA61	5.37534292401244	2.51572998484265	3.24211766372178	2.50675439431916	4.22843858422662	2.347341526071	2.87522913174212	2.92859424758625	4.66403236514425	4.01224537942411	3.10992799776851	4.37046443413645	2.80601994075028	2.71205552237072
1113	SNORA44	SNORA44	1.93955672515913	1.12717772048145	1.31311575627441	0.941844136593906	0.963835265522245	0.691161671565349	3.34245386565022	0.910116981557574	1.68649549363071	1.30955231133981	2.33244599832639	1.51114363485396	1.25592021541646	1.64972962651122
1114	SNORA16A	SNORA16A	3.1032907602546	1.24152908342884	1.99872486795752	1.63735980669402	1.14002020653169	1.0171813279641	3.03696077040262	1.45979159418146	2.65186877619174	2.13150535781906	2.71385226220366	1.94078251143008	1.56141432186911	1.4747583024873
1115	RAB42	RAB42	0.928216432754725	0.408397724812119	3.46290703867058	1.36205152061272	1.19183930682858	0.625957740285599	7.17010264728192	3.06376013593639	1.26777937107412	4.37446197617768	3.21261429958163	3.34822021055877	3.00968267838538	2.03716612970704
1116	TRNAU1AP	TRNAU1AP	11.1663051462733	8.42932904012213	11.2253966421335	9.53436064428907	7.37903988227783	10.3935066459921	11.7704692580693	11.6332774573349	10.8633571796627	14.9205375047334	12.4837204061368	11.6891404696056	11.5522030625244	9.17349655953966
1118	RNU11	RNU11	2.230490233933	5.88092723729451	3.21887667688507	3.72390681699436	1.25402222718486	2.93417690758874	5.98407063043829	4.71278397380803	1.80280552767421	2.07577972754928	8.30292097517443	3.67415315140963	1.84427923525119	4.24930358343799
1119	YTHDF2	YTHDF2	123.563617369245	105.840354362309	116.89054329526	99.5167004634914	158.079347365708	120.314293997394	88.8266099887582	149.033908494859	125.370585695486	119.322505815165	96.2023953271977	119.735910361664	134.621069576802	102.758159008903
1120	GMEB1	GMEB1	12.0529596492031	10.5529972091451	12.7128197996833	11.823766391702	12.2707629503047	10.3804658597362	12.4173958127113	9.74996607965639	13.7827390341545	12.371089919891	12.4250425193865	10.6224508450028	10.0473617233317	11.4106299167026
1122	TMEM200B	TMEM200B	6.345121286592	4.21466452006106	4.02069072275175	7.549243002545	3.01587163727928	7.75926782229023	3.91749969199864	5.32553600099531	3.80333811322237	3.21815514807976	4.4008415062762	5.58530539548963	5.6572982676417	3.93685479053814
1123	MECR	MECR	9.48997397667144	10.2916226652654	10.7605769053992	12.0700948581957	11.3691106051387	11.2411577526289	11.1594830675741	7.83962152430782	11.7473134383933	9.64053403667183	9.43247029511865	7.4816425058946	10.9525294461543	7.91120343622426
1131	SDC3	SDC3	48.2256925734209	62.2724850793518	145.000516874267	51.9463266106023	43.973688511945	47.1163607427473	102.483948364533	77.0896116556935	56.9453926676964	91.8776329072987	74.5942635313816	55.6456420834458	63.9840434070276	63.1021582140542
1133	SNRNP40	SNRNP40	41.686615614313	22.4128671376891	26.2739356189066	29.9071738143049	46.4299138660178	26.3945513820427	17.5568678857003	32.088381894322	34.4626630870883	21.7608586203488	19.8624646649932	22.6523393891343	33.6269809028623	24.7584423493843
1134	FABP3	FABP3	2.52142374270687	5.7829117833396	1.92900190744737	2.82553240978172	2.36295097353841	11.46285111898	3.45027495809055	4.0459655912807	2.23315265363515	6.79852689291308	6.39588965578808	4.56306117191195	4.94447868591885	2.76204732923469
1135	ZCCHC17	ZCCHC17	26.1701618130399	22.0534771398544	25.7858748953356	18.2862661597155	32.4491206059156	20.069770047907	28.0514542165591	29.087699172949	23.0410177440169	25.7034469619357	19.5544057595539	20.0448758623275	24.8581685880176	21.171530206894
1137	SERINC2	SERINC2	47.7823653219559	40.8071006632269	32.0841823280855	12.5772417009771	11.3172915048418	21.0608698033592	53.2636196655228	19.5539985146528	19.0399525729206	27.0129992732755	42.6441541958164	23.9857014198878	17.1981867336308	33.0320863853724
1139	PEF1	PEF1	52.9498985968442	46.5246688105966	57.1263456446462	44.6579019843449	59.0426828782821	45.8122821171523	43.2901686147923	67.0603027401135	63.4587545741323	46.1965474936471	52.9714622638778	42.9935179249626	68.351477669647	55.5408974258777
1140	TINAGL1	TINAGL1	117.592553451076	38.6997684031964	187.554763772292	71.0005579893867	84.2993123629886	70.4332865683858	128.82823528412	54.4177866497643	70.3094155792943	78.7821097939005	85.2296305048824	54.8752551323438	60.5217768672309	124.867035594497
1143	ADGRB2	ADGRB2	22.5958358481038	44.3029851876186	34.2572145973183	44.9911699096012	6.92303179966516	23.0561101005196	25.5356287262847	6.83038289129348	28.7053164019352	11.5769996885467	29.896383299303	7.71868464469522	11.3937987110304	37.6688264720062
1144	COL16A1	COL16A1	176.014772808191	332.321396634117	247.423545863671	364.392251493285	45.5178977007925	149.69518543205	269.714462739484	36.3145686700695	245.425802835184	74.1429510739414	150.684813174897	53.8678260424411	109.762900988784	431.779235884164
1145	SPOCD1	SPOCD1	83.4147931584507	63.2526396189009	81.3783154087586	41.8323695745632	55.0318845153024	58.4879263579356	65.4653732933535	24.1226055408874	116.112306985624	54.4578721811419	90.114564576849	23.8375500831375	56.3353761491761	73.3629765728853
1147	TMEM39B	TMEM39B	6.38668321641684	9.44215539765618	6.27506644591313	7.20148516749494	5.40991407099583	7.42020737963554	4.31284369761318	5.5778456592489	6.52499290984021	5.21034643022437	6.35188124072531	5.42233892506421	6.76612872809947	5.23664176900152
1148	CCDC28B	CCDC28B	3.58817994154439	9.05009358183655	5.63593930790346	8.04189993553258	4.30098532464228	7.27675873082009	6.19971281531895	3.21694814273321	3.78007610641367	3.39926344645654	5.14898456234315	5.05196058318823	4.23165910419599	5.84904140308523
1149	EIF3I	EIF3I	126.403682573942	91.1053644510874	127.732463654587	97.4156635433973	144.285102866674	101.639888078874	116.842123841171	99.1486846344355	152.028845498256	114.042502347103	109.155538827337	99.4391772268605	124.98103332874	107.719845840153
1150	TXLNA	TXLNA	134.272741287445	135.816747363518	160.18850177206	120.09237237062	151.767780949546	128.15180653722	128.271159639845	131.543442542351	143.526582009676	172.164334718483	145.007727631801	150.566203539419	154.376355127407	138.639778385522
1152	DCDC2B	DCDC2B	2.17507432749988	3.95328997618131	1.88251993377394	3.44859853091307	0.818741784690939	3.50797150285054	3.01899058832923	1.2345151135979	1.58181646299157	2.60517321511218	3.18327535620645	2.5185727247566	1.78770625257478	2.49959034319882
1153	IQCC	IQCC	5.62471450296147	8.10261086027243	3.5674914794358	5.96984283502599	5.48246081141148	6.19437347157624	5.22932298335598	2.36089751651569	5.42004758642699	4.58343308968935	4.75290882677829	4.7704730433625	4.23165910419599	3.83687117681019
1154	MTMR9LP	MTMR9LP	1.5516453801273	4.41069542797088	1.98710437453916	7.95496047677006	0.756558864334666	4.99462113602884	4.27690333346641	3.73057851846372	1.16310034043498	3.28781218591698	3.30063112970715	2.82969053193241	2.33080688626838	3.36194901160241
1155	TMEM234	TMEM234	8.42321777783392	12.1865881083936	9.69149151091028	10.534164420058	8.19778166696877	9.51977396684348	11.2313637958677	7.89368787964787	11.3634903260497	12.245707251784	11.5742131615064	10.4150389735523	9.09693561436786	9.5109412558715
1157	BSDC1	BSDC1	46.2722818716535	66.0950877835933	86.9445317561519	50.1785576157645	69.7692366397393	55.4755047328112	98.4047170338741	61.2932248371744	64.214769795415	88.7152033894887	77.7481999442128	74.1941894445944	57.7497007160865	74.6252696962007
1158	TSSK3	TSSK3	1.21914994152859	3.08748679957962	1.90576092061065	2.02858737112533	0.777286504453424	2.85593219005304	5.62466698897053	1.10836028447111	1.38408940511762	3.05097825727042	2.72852173389124	3.68896828508466	1.12014505699306	1.84969685396713
1159	MARCKSL1	MARCKSL1	51.7446026319239	54.3985769449742	70.4666720889208	43.8609569456885	35.3302625824229	63.3260580588931	51.7181840072114	57.175170772107	33.0902046853751	58.4283233378636	60.8342990884247	34.9785306067666	48.4604169606188	35.3941992596953
1162	ZBTB8OS	ZBTB8OS	9.37914216380521	9.00108585485909	9.34287670835955	9.24456244841403	13.8253359592116	8.50259263887938	11.3032445241612	8.74973850586539	10.177127978806	9.62660262910438	9.91656286080903	10.0002152306512	8.55383498067425	10.3857978759911
1163	RBBP4	RBBP4	112.757515614787	83.9012285854016	78.856668336975	99.4152710949352	121.070145933665	109.4774006187	73.7675974112588	131.966962325848	94.9787737999201	98.9547879515607	78.1736146231529	99.4391772268605	102.702592750767	80.4868090510019
1164	KIAA1522	KIAA1522	58.740860819105	57.8127819244035	122.677549017602	48.8309960049456	29.6197977297051	44.7429376441644	127.875815634231	86.7494671431165	44.7212080897248	94.9146797570017	81.1368479040455	93.6316448262453	74.5292473779118	62.5022565316864
1165	NA	YARS	100.136542924644	101.691033478218	84.9225659013577	60.6692523064413	88.8593931891154	107.429997176516	74.4324941479742	114.134076122854	100.933847542947	118.416964323281	96.2757426856356	99.2762107564351	96.1174975672325	123.51725680917
1168	TMEM54	TMEM54	6.33126730998372	4.44336724595585	14.1188995033045	8.63598623707643	3.08841837769494	4.55123440332654	19.1562140902319	10.1194195078134	7.56015221282734	7.88517668317378	10.1806133511856	10.4150389735523	8.01073434698065	8.81105595977583
1169	AK2	AK2	98.2524021059181	87.0377231119587	75.3124178443759	113.52844323405	130.325037246691	93.3720295926018	56.9475069905674	68.3759173867215	114.065250386458	81.833088051171	77.8215473026508	78.7868808838564	76.2264368582043	69.4761135892112
1170	TRIM62	TRIM62	6.94084228074802	14.6533103662588	7.79735108371798	16.5764568040527	4.8813592479675	18.1788560407943	9.05697176498769	9.11018087479908	7.52525920261429	9.30618025505315	9.8432155023711	7.34830630281925	7.68261104745743	8.8860436700718
1172	ZNF362	ZNF362	12.6348266667509	24.634550760667	12.5617533852446	21.4450664947535	14.9757199858026	21.6868275436448	14.3761456587106	16.3821056680363	11.2006562783888	12.9562090377237	18.1314670058579	11.7632161379808	17.0510969786721	14.4226362802572
1179	GJB3	GJB3	0.249371578949031	0.114351362947393	2.06844782846766	0.275308286081295	0.642556843681497	0.312978870142799	2.37206403368725	1.1714376990345	0.395454115747892	1.76928876106549	1.23223562175734	0.562975079651475	1.13145965352834	0.674889392663681
1180	SMIM12	SMIM12	39.2483157312558	27.264632108457	37.5690552215503	26.4440853735981	52.5031124208139	28.2593838166436	28.2131858552196	34.0527928050106	48.6873802506081	32.2233457034999	30.7032042421203	26.0005595996931	47.1252945694554	23.1337086263051
1182	NA	LOC653160	0.706552807022253	1.15984953846642	0.929639473468612	2.11552682988785	1.01565436581914	1.44752727441045	2.46191494405419	0.937150159227601	1.20962435405237	1.62997468539105	1.54029452719667	1.36299229810357	0.678875792117004	1.41226854390733
1183	TMEM35B	TMEM35B	5.74940029243598	7.23680768367074	8.21568884677886	7.92598065718256	11.0581960033574	8.38522556257583	12.1658132636839	12.2640516029689	10.3399620264669	8.83251239776003	8.40560727698754	7.52608790691972	9.41374431735579	11.5106135304306
1184	ZMYM6	ZMYM6	27.7633691229921	41.3951933869563	34.0480457157879	33.008014510168	35.1022585411166	43.5823076673848	43.505810799673	39.2792071545492	31.9619973551531	48.4534355195731	39.6809209149237	43.3935265341887	32.3031731082341	35.5691705837192
1185	ZMYM1	ZMYM1	32.0581018715587	29.486315731435	27.7613587764564	38.0794829379813	44.875340857111	34.1146968455651	22.0494134040474	29.6463848447962	31.8805803313227	24.742179839782	20.1705235704326	30.3265786328044	28.5693562515906	32.4446826547207
1186	NCDN	NCDN	24.9094499416865	35.3018993327595	35.3727819654807	30.7186087627551	25.6815461071411	26.0946132981559	38.276487816317	16.5893600301732	29.496224633431	24.8257682851867	37.7592201238498	25.3190634506413	24.8015956053412	29.3701865325861
1187	PSMB2	PSMB2	106.398540351586	67.6469991378793	92.3945431693617	63.7990728218918	141.248503589276	81.6092403897349	70.5149944559756	91.0657645110975	98.6774328825033	85.4134597960043	94.4420587246872	75.4386606732976	118.746690637799	75.7875792057882
1188	C1orf216	C1orf216	23.1361409358267	24.1444734908925	19.3829830218206	19.894646146822	22.8107679506931	20.4870752080974	14.0347121993162	17.057935109787	26.5070567585131	20.4095120863067	21.0947002867506	21.2597168236807	19.7100271644637	17.6346098712677
1189	CLSPN	CLSPN	95.8141022228609	19.3907239740794	49.4568199885301	48.3673188915455	100.394324915204	36.2664265777969	2.85725894966873	23.771174231177	70.8095487256813	23.5858730116841	28.6788171492332	38.3267508173254	51.3230098840455	17.8095811952916
1190	AGO1	AGO1	72.7472311700756	68.7415050403758	60.8216625516839	71.6236241105181	67.2301007251914	72.7806280944568	41.1157765839123	71.8181420100383	61.4000669715624	64.6974567432138	68.2717212340314	67.4681187561268	78.9419400266723	58.5154099342843
1191	NA	ADPRHL2	31.6840445031352	23.3276780412682	33.0486832818092	26.5889844715356	34.0969679953568	24.3732295123705	26.9193327459356	26.5285583535198	40.4991538539459	31.2202843586439	25.950295415342	31.3932682574072	36.8855847050239	25.5708092109239
1193	MAP7D1	MAP7D1	91.3254138017783	117.210147021078	140.573108881872	78.593270721313	71.4378116692993	95.7454526911847	236.271953900909	63.834343538157	88.1164817913538	102.576953919096	155.511069360113	100.431791183088	92.5420850620829	86.8732623778749
1194	TRAPPC3	TRAPPC3	39.6916429827207	34.8935016079474	49.5149224556219	39.9341913915816	52.8865737630109	36.2533857915409	47.117817396424	39.6666827011529	49.7923255740213	48.6624066330848	45.7100737785221	41.98608883506	47.6570806066137	48.0546243479973
1195	SH3D21	SH3D21	8.74185923982435	13.5751403727548	8.01814045866678	14.5913391623087	9.50362299445053	8.03312433366518	43.2182878864988	2.09056573981542	12.038088523502	8.6374726918158	14.6988106309625	9.79280335920065	6.59640978007022	7.26130994699257
1196	EVA1B	EVA1B	6.345121286592	18.0838512546806	8.93615943871703	17.7646294071404	5.37882261081769	14.8012924005032	26.7935414714219	12.9939474000596	6.68782695750111	5.60042584211282	15.4322842153419	8.71129860092282	10.8959564634779	12.3979681022661
1197	LSM10	LSM10	11.4710926316554	8.31497767717473	10.6676129580523	7.47679345357623	10.529641180329	7.35500344835579	9.72186850170305	7.96577635343461	10.0840799515712	8.14987342695523	9.38846188005589	9.4668704183498	10.6470353397017	7.83621572592829
1198	MRPS15	MRPS15	45.2609415792491	31.9203661713152	34.4547629854304	30.2259518297675	47.5595702524901	32.6150064261309	36.425559062758	45.4427716633153	42.9881885824767	31.8750605143138	30.6298568836823	29.5710068153775	44.4663643836638	37.6813244237222
1200	OSCP1	OSCP1	3.15870666668772	4.63939815386567	3.25373815714014	3.53553798967558	3.87606870220774	4.48603047204679	5.40902480408987	7.28994691168394	4.09411319833111	4.94564968644292	4.37150256290102	4.28157363208622	5.34048956465377	4.88669912095369
1202	NA	LINC01137	2.96475099417181	4.11664906610615	3.23049717030343	6.75229796388861	2.93296107680425	4.17305160190399	5.06759134469549	4.79388350681811	3.90801714386152	2.39620210160051	4.59154463821483	4.88899411276281	3.99405257695504	6.31146561657702
1203	ZC3H12A	ZC3H12A	46.3554057313031	46.9330665354087	94.5791959320129	52.4100037240024	12.7785901332143	29.0548717782565	155.747568030056	30.3312253457702	78.2301288976565	49.5261539022664	101.703447210043	47.7788061020002	35.0073616801668	116.793358785965
1204	MEAF6	MEAF6	27.5001435674348	29.8783775472546	30.1784214074748	23.4881437756726	29.3607022282206	23.6820678408052	28.554619314614	35.9541263011359	27.0420829151132	30.6490966483786	29.0748928847981	26.2820471395189	27.4831549842034	24.8334300596803
1207	GNL2	GNL2	80.7686836262694	61.4883614477126	58.3697384404105	55.6557435178029	135.403309075786	75.6365602845098	34.7902724940797	61.5635566138747	87.5116696143276	57.0351825811192	52.076624490935	53.4826325668901	71.1235538207915	51.5540508284756
1208	DNALI1	DNALI1	4.80732988307298	10.1282635753405	4.5552334199962	10.8384525257268	2.29040423312275	11.0455459587896	4.16908224102608	9.12820299324577	4.41978129365291	4.63915871995913	7.39341373054401	7.25941550076902	4.01668177002561	6.46144103716895
1210	C1orf109	C1orf109	17.5668423392984	9.71986585052842	9.5752865767267	11.5194782860332	15.5353662690091	14.7491292554794	9.90157032243693	10.2095301000468	13.3523919081935	14.1682414960914	9.85788497405868	14.4743856005129	9.85501358223184	10.8982138963468
1213	CDCA8	CDCA8	53.3101019886594	8.62535994803194	21.7884251594206	13.4176564690147	40.3048962109249	18.8830584986156	3.86358914577848	19.7972971136831	20.74971007336	13.4438083025843	11.5155352747561	17.7040847416714	30.0515683977127	11.2981483512587
1214	C1orf122	C1orf122	11.8312960234707	21.5633998700799	21.2771234490129	18.7789230927031	19.8156239535326	12.5452363782239	30.2078760653657	12.9398810447196	24.4134761457301	13.6527794160959	19.6277531179918	12.5039728217328	15.8404351493968	17.5096303541077
1215	MTF1	MTF1	30.6727042107308	24.4058480347722	32.490899597728	25.5602008761792	28.8528750453111	27.9464049465008	21.9236221295337	24.2127161331208	35.7188114547581	34.7031362505051	29.2069181299864	31.2154866533068	30.300489521489	28.2953626850106
1216	SF3A3	SF3A3	93.0571608778133	72.4824281996548	65.5047213992821	64.6539774997232	109.110297585142	79.1575725736163	45.5544115560393	66.1321636401093	81.1844037623613	64.0844748102462	61.9785178800565	66.2532777947736	77.3126381255915	53.7661882822066
1217	UTP11	UTP11	40.7306912283417	27.297303926442	26.4831045004371	31.0228968684239	54.720969913521	39.2397258441535	22.3728766813684	34.8457660166647	44.8491491271727	28.3922086224526	29.0162149980477	28.1931993835989	40.042357138368	31.4823403725891
1219	FHL3	FHL3	10.4874602924676	21.8574462319446	12.3874459839693	16.3591081571465	9.45180389415363	29.4330545796791	12.8486801824726	12.5884497350092	14.9574703779938	14.8090862441939	16.5471640635985	12.222485281907	16.9492656098545	12.722914846882
1222	RHBDL2	RHBDL2	1.95341070176741	1.99298089708314	0.650747631428028	1.08674323453143	0.476735722731433	1.304078625595	1.13212147062346	0.2342875398069	0.907218265539281	2.41013350916796	1.33492192357045	2.00004304613024	0.712819581722854	0.987338185563533
1227	NDUFS5	NDUFS5	66.6653354390409	36.7231234151057	64.5169794587217	74.3332372419498	99.896861552354	35.197082104809	53.1557985730825	64.9607259410748	72.6821402737816	65.0039477096976	66.5553930465837	49.3936556725794	80.6617587000354	77.9497248526551
1228	AKIRIN1	AKIRIN1	64.1854736261588	54.4802564899366	75.0102850154986	65.0886747935357	81.5425362271938	58.4096816403999	70.1555908145078	50.434898473047	88.756186978593	76.6645358436489	68.0810181020928	71.764507521888	60.1483951815666	72.3256465804578
1229	NA	KIAA0754	180.351067486582	172.915596685451	289.536214011799	202.974656390884	129.392293441347	169.621506831141	344.937644898688	223.131848488402	127.068712192521	311.394821947527	234.990266963461	207.915585995495	187.44892080004	201.254516482653
1232	PABPC4	PABPC4	128.758858597349	83.6398540415219	111.963454085876	98.6183260562788	107.731909517245	79.1706133598723	88.1617132520428	89.3987185547791	115.239981730297	81.5265970846872	83.997394883125	81.3943444106632	111.731640785924	101.683335161328
1233	OXCT2P1	OXCT2P1	1.63476923977698	0.751451813654298	1.3712182233662	0.883884497418896	0.798014144572181	1.1475891905236	1.58137602245817	2.36990857573903	2.34946268767865	2.59124180754474	1.64298082900978	1.58521930322915	1.14277425006362	1.73721528852318
1234	PPIEL	PPIEL	3.58817994154439	7.23680768367074	3.32346111765029	5.83943364688221	1.79294087027256	5.51625258626684	5.10353170884227	2.73035094467272	3.66376607237017	3.914725526452	6.38122018410049	6.80014635684281	2.16108793823913	2.56208010177879
1238	PPIE	PPIE	19.7973325732314	22.9682880434335	19.9059052256467	21.474046314341	23.0387719919995	22.2214997801388	31.8970731802642	29.1868208244058	22.5408845976298	22.6385372970979	24.0579335676432	21.2745319573557	24.1000906201536	26.0457313761317
1239	OXCT2	OXCT2	1.46852152047762	0.490077269774542	1.754694506172	0.927354226800153	1.29547750742237	0.808528747868898	1.90483929977916	2.342875398069	2.18662864001775	2.00612268971206	1.67231977238496	1.21484096135318	1.66324569068666	1.88719070911511
1240	TRIT1	TRIT1	15.3224981287571	19.4724035190418	16.1989678251906	21.1407783890847	24.2720665790656	20.4218712768177	12.2736343561242	17.6796981961976	20.1797909065468	16.7455518960687	17.6913828552303	19.8078337235269	14.1658748621748	20.8465834622781
1241	MYCL	MYCL	1.4823754970859	1.22519317443636	2.54488805862032	1.10123314432518	1.21256694694734	1.21279312180335	2.35409385161386	0.910116981557574	2.90775085108744	3.92865693401944	3.71137633695959	2.77042999723226	0.893853126287389	1.58723986793125
1243	MFSD2A	MFSD2A	13.3413794737731	5.2438267865876	16.6405465750882	6.73780805409486	8.9750681714222	5.71186438010609	7.63732738119001	4.03695453205736	25.1927533738216	16.9405916020129	7.34940531548125	7.85202084777057	6.84533090384646	11.6105971441585
1244	PPT1	PPT1	84.6339430999793	53.3530787694552	59.6015107427564	78.651230360488	104.570944399134	68.6858212100885	35.2754674100612	61.8519105090217	91.31500772755	46.4194500147262	47.6317745695961	49.5714372766799	82.6078693041041	66.3766215636446
1245	CAP1	CAP1	667.761672519071	513.748001904653	893.383534003336	523.143703193636	1117.69653812379	484.282638400958	544.352755367077	569.399821263778	961.197752338868	900.136105747746	578.71065807532	465.595206005445	825.331929669713	553.584273308242
1247	ZMPSTE24	ZMPSTE24	88.1251452052658	76.7787722646783	86.8515678088051	59.5825090719098	146.233501037837	82.4047283513479	62.6081143436847	86.0195713460258	103.085583172752	76.762055696621	73.2446721361235	77.6757458582285	105.203118585065	67.563926976664
1248	SMAP2	SMAP2	15.2947901755405	15.6007930878229	15.6179431542727	13.1278582731397	23.1009549123557	13.9014781488427	8.46395575656587	9.68688866509299	22.0989064682645	12.4128841425933	13.4959139525803	11.1854259246543	14.4147959859511	11.2731524478267
1249	COL9A2	COL9A2	0.664990877197415	1.24152908342884	0.918018980050254	9.01272389171399	0.880924705047213	3.33844128152319	3.39636441187038	6.27169721944625	0.348930102130493	0.612981932967573	1.61364188563461	1.42225283280373	3.14545783680879	3.99934454911811
1250	ZFP69B	ZFP69B	3.04787485382149	5.2438267865876	4.50875144632277	2.91247186854423	4.78808486743309	9.53281475309943	3.68388732504459	6.26268616022291	5.05948648089214	4.41625619888001	5.47171293947007	4.72602764233738	5.03499545820111	4.72422574864577
1251	ZFP69	ZFP69	4.61337421055707	4.44336724595585	3.93934726882324	5.24534734533837	3.73097522137643	4.91637641849314	4.7441280673745	4.73080609225472	4.19879222897026	4.98744390914525	4.48885833640172	4.93343951378792	4.03931096309617	4.32429129373396
1252	ZNF684	ZNF684	3.44964017546159	2.43405043988023	1.63848957198843	2.76757277060671	4.38389588511731	2.93417690758874	2.73146767515502	2.19869845049553	3.46603901449623	3.06490966483786	2.75786067726642	3.31858994320869	2.82864913382085	1.76221119195517
1253	EXO5	EXO5	7.68895701759511	6.09329405419681	7.93679700473827	7.96945038656382	11.3587467850794	8.54171499764723	5.44496516823664	7.02862619420701	10.5958441013626	6.82638970804797	8.81635248423999	9.25945854689926	8.22571168115103	3.78687936994621
1254	RIMS3	RIMS3	1.35768970761139	1.40488817335369	2.47516509811018	1.86919836339406	1.40947952807554	2.36038231232695	1.92280948185254	4.14508724273747	1.41898241533067	3.65002878267055	1.80434501757324	3.9704558249104	1.88953762139233	2.62456986035876
